time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,train/clip_range,train/explained_variance,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss
1195,1865728,94.06800000000001,786.53,1560,911,0.2,0.07152664661407471,0.07690208405256271,0.0043917573,0.033251953125,9100,0.0003,0.00038973651026026347,-0.07066978546208702,0.38109027878381313
1196,1867776,92.74699999999999,775.84,1561,912,0.2,0.3722180724143982,0.7218683958053589,0.005855658,0.029443359375,9110,0.0003,-0.0007704105486482149,-0.09739484232850373,2.3209098000079393
1196,1869824,92.98,777.72,1562,913,0.2,0.2991214990615845,0.17464396357536316,0.007976091,0.03505859375,9120,0.0003,-0.002416195524710929,-0.0726952052442357,0.8430204866454005
1197,1871872,94.43900000000002,789.52,1563,914,0.2,0.2140393853187561,0.14159540832042694,0.0057330937,0.041162109375,9130,0.0003,0.0007800814899383112,-0.060970234117121436,0.5457860927912407
1198,1873920,93.941,785.53,1563,915,0.2,0.2262367606163025,0.39765214920043945,0.0040107407,0.033056640625,9140,0.0003,-0.0003523588355164975,-0.06688738941738848,1.3423231238964946
1198,1875968,97.02199999999999,810.4,1564,916,0.2,0.2838285565376282,0.01775270700454712,0.002624032,0.027099609375,9150,0.0003,0.0008227629696193617,-0.053335183211311234,0.45988300687167794
1199,1878016,99.35600000000001,829.24,1565,917,0.2,0.07092487812042236,0.04208586737513542,0.006800602,0.034619140625,9160,0.0003,0.0006134068829851458,-0.060823226487264036,0.5264901565387845
1200,1880064,99.35600000000001,829.24,1566,918,0.2,0.6295775473117828,0.3229029178619385,0.006088978,0.031396484375,9170,0.0003,1.1187148629687726e-05,-0.056471755512757224,0.4256631939904764
1201,1882112,99.775,832.62,1567,919,0.2,-0.08003473281860352,0.02832835167646408,0.004542057,0.032861328125,9180,0.0003,0.00020448135255719536,-0.05363216207479127,0.08677756321849302
1201,1884160,96.04899999999999,802.56,1567,920,0.2,0.4402986764907837,0.31072190403938293,0.0027095787,0.021142578125,9190,0.0003,-0.001967054032138549,-0.08071249730419368,1.8329429396428167
1202,1886208,95.48900000000002,798.04,1568,921,0.2,0.37758731842041016,1.1865694522857666,0.0031231148,0.027001953125,9200,0.0003,-0.0008439059267402627,-0.06840163439046591,1.3430299891158939
1203,1888256,91.834,768.69,1569,922,0.2,0.36318063735961914,1.0191667079925537,0.007681698,0.027880859375,9210,0.0003,0.0002670574322110042,-0.05511551115778275,0.4509723543189466
1203,1890304,91.44699999999999,765.63,1570,923,0.2,0.4457935690879822,0.3914061188697815,0.018496543,0.061865234375,9220,0.0003,-0.0052834828304185065,-0.09655075763585046,2.1002411298453807
1204,1892352,91.44699999999999,765.63,1570,924,0.2,0.203574538230896,0.28647497296333313,0.029938512,0.056298828125,9230,0.0003,-0.0026762815839902034,-0.09048334016697482,1.3210105326492338
1205,1894400,93.31599999999999,780.72,1571,925,0.2,-0.03184056282043457,0.03589503467082977,0.005064044,0.0326171875,9240,0.0003,0.0014291271145339124,-0.05979711644467898,0.20548756760545075
1205,1896448,93.31599999999999,780.72,1572,926,0.2,0.37221598625183105,0.20685969293117523,0.002294098,0.027880859375,9250,0.0003,0.0008434924158791546,-0.0720719504810404,0.6788587810005993
1206,1898496,98.416,821.91,1573,927,0.2,0.012441456317901611,0.033890388906002045,0.0035677473,0.03291015625,9260,0.0003,0.0015956310686306096,-0.056115384394070135,0.10273331196513028
1207,1900544,100.796,841.12,1574,928,0.2,0.13741600513458252,0.1277160942554474,0.0040619033,0.026806640625,9270,0.0003,-0.0011286255295999581,-0.06373032360279467,0.7724583328934387
1208,1902592,100.70200000000001,840.36,1574,929,0.2,0.2632312774658203,0.03991971164941788,0.007858015,0.039892578125,9280,0.0003,-0.0003049485691008158,-0.06231653074210044,0.20441158715402707
1208,1904640,97.76100000000001,816.71,1575,930,0.2,0.2999644875526428,1.5156584978103638,0.0044335653,0.031640625,9290,0.0003,-0.0035527995831216687,-0.07634528951020911,1.4531753295566887
1209,1906688,95.27300000000001,796.51,1576,931,0.2,0.6038520038127899,0.5365256071090698,0.0043447623,0.02822265625,9300,0.0003,0.0004012419485661667,-0.07620381563901901,0.913899820833467
1210,1908736,95.27300000000001,796.51,1577,932,0.2,0.3322908878326416,0.5744802951812744,0.0026362557,0.026416015625,9310,0.0003,-0.0009322380537923891,-0.06748622799641453,1.2215154984034597
1210,1910784,94.698,791.75,1577,933,0.2,-0.35188770294189453,0.05535860359668732,0.005251448,0.03896484375,9320,0.0003,0.001292854100029217,-0.062111883255420254,0.17745815502712503
1211,1912832,95.355,797.06,1578,934,0.2,0.1252650022506714,0.5005726218223572,0.0074861227,0.032421875,9330,0.0003,-0.001636633149610134,-0.07089083002065308,1.7130257602781058
1212,1914880,97.43599999999998,813.82,1579,935,0.2,0.2530320882797241,0.4928666353225708,0.0061344435,0.032666015625,9340,0.0003,-0.0010796304821269586,-0.06616566035081632,0.9391533583635464
1213,1916928,99.06800000000001,826.99,1580,936,0.2,-0.11447358131408691,0.18857239186763763,0.0066761887,0.034033203125,9350,0.0003,0.00013047392458247485,-0.06070479461341165,0.5679725896101445
1213,1918976,98.76100000000001,824.46,1581,937,0.2,0.2584003806114197,0.38284409046173096,0.0061189374,0.03232421875,9360,0.0003,-0.001555786138123949,-0.04935305967956083,0.5027771238586866
1214,1921024,101.26500000000001,844.64,1581,938,0.2,0.07740718126296997,0.9480488896369934,0.0018398047,0.02607421875,9370,0.0003,0.0006514539974887157,-0.07134431611048057,1.1303196447901427
1215,1923072,101.43400000000001,845.97,1582,939,0.2,0.12810087203979492,0.46196016669273376,0.0035970362,0.031689453125,9380,0.0003,0.001988710928708315,-0.06439702058851253,0.5936577004613355
1216,1925120,101.43400000000001,845.97,1583,940,0.2,0.35248005390167236,0.1205776035785675,0.0058214283,0.037353515625,9390,0.0003,-0.0004333879143814556,-0.06368755981966387,0.41909682464320214
1216,1927168,101.43400000000001,845.97,1583,941,0.2,-0.16615009307861328,0.03489210829138756,0.004670873,0.0322265625,9400,0.0003,0.00022753909433959052,-0.05621804491383955,0.06850126439821906
1217,1929216,106.39699999999999,886.06,1584,942,0.2,0.21477597951889038,0.03233036398887634,0.0066370447,0.02763671875,9410,0.0003,0.0014126601257885341,-0.05407714636821766,0.05706897260970436
1218,1931264,108.291,901.31,1585,943,0.2,0.16328942775726318,0.3118000626564026,0.013681667,0.03564453125,9420,0.0003,-0.005435413850500481,-0.06798181554768234,1.0437379495007917
1219,1933312,108.291,901.31,1585,944,0.2,0.03380393981933594,0.7699794173240662,0.0022659055,0.021484375,9430,0.0003,-0.00016509968554601073,-0.06182927619665861,0.5441239482839592
1219,1935360,108.954,906.68,1586,945,0.2,0.26993000507354736,0.00048410333693027496,0.020184118,0.0404296875,9440,0.0003,0.001347181075834669,-0.06199010950513184,0.045626583212288095
1220,1937408,103.81999999999998,865.15,1587,946,0.2,0.5432112216949463,0.5501644015312195,0.0037507163,0.03037109375,9450,0.0003,-0.0011757759915781208,-0.07588725808891468,2.1998974049463866
1221,1939456,96.988,810.06,1588,947,0.2,0.44036608934402466,0.9201523065567017,0.0031628504,0.026123046875,9460,0.0003,-0.000976114622244495,-0.07531620453228242,1.9019874503836036
1221,1941504,97.2,811.82,1588,948,0.2,0.8515478670597076,0.2883265018463135,0.002950117,0.02744140625,9470,0.0003,-0.0003430019693041686,-0.08279902265639975,0.8682350042741745
1222,1943552,98.444,822.01,1589,949,0.2,-0.09821689128875732,0.1495131403207779,0.0056314236,0.0265625,9480,0.0003,0.0005494512159202713,-0.05987077064928599,0.7584205758525059
1223,1945600,98.444,822.01,1590,950,0.2,0.6026851534843445,0.251129686832428,0.0067876233,0.033154296875,9490,0.0003,-0.001953568086901214,-0.07339878985658288,1.622495497018099
1224,1947648,99.324,829.1,1591,951,0.2,-0.5457367897033691,0.06567075848579407,0.07253171,0.0546875,9500,0.0003,0.0012305969590670428,-0.06661705166916362,0.18715994062367827
1224,1949696,101.132,843.76,1591,952,0.2,0.3200063109397888,0.9337393045425415,0.004155672,0.035107421875,9510,0.0003,-0.0017392070862115362,-0.07806378599489108,1.3733016383368521
1225,1951744,95.80399999999997,800.74,1592,953,0.2,0.4358457922935486,0.3510631322860718,0.005360745,0.02451171875,9520,0.0003,0.002988143698166823,-0.06836514435708523,1.0498805578332395
1226,1953792,87.126,730.7,1593,954,0.2,0.35911375284194946,0.8067911267280579,0.0015735995,0.02138671875,9530,0.0003,-0.0012490287190303206,-0.08466805023490451,2.295742324087769
1227,1955840,88.81299999999999,744.33,1593,955,0.2,0.2675302028656006,1.0226327180862427,0.009192569,0.03828125,9540,0.0003,0.0034398700023302808,-0.07667687646462581,1.9935718582011759
1227,1957888,90.14099999999999,755.09,1594,956,0.2,-0.05653584003448486,0.1925252228975296,0.055290725,0.06005859375,9550,0.0003,-0.00225275175034767,-0.08824718364048749,1.34427222115919
1228,1959936,91.65100000000001,767.22,1595,957,0.2,0.2847011089324951,0.9070343971252441,0.00834746,0.037890625,9560,0.0003,-0.0008772307795879897,-0.0852599133446347,1.4352202811744064
1229,1961984,92.58999999999997,774.81,1596,958,0.2,0.4780343174934387,0.24293726682662964,0.0093515795,0.0525390625,9570,0.0003,-0.0015478227418498137,-0.08457161954720505,0.6791587798157707
1229,1964032,91.419,765.35,1596,959,0.2,-0.00570523738861084,0.3565056025981903,0.002256249,0.0330078125,9580,0.0003,0.0002662147177034058,-0.0734479364269646,1.0527700359001755
1230,1966080,92.62700000000001,775.09,1597,960,0.2,0.037362635135650635,0.5245317220687866,0.0032355103,0.033154296875,9590,0.0003,-0.0015221549510897603,-0.07011308210203424,1.311091479100287
1231,1968128,93.39299999999997,781.22,1598,961,0.2,0.14556705951690674,1.8422183990478516,0.0044584125,0.04248046875,9600,0.0003,-0.0029507903120247645,-0.08961607075179927,1.7107531218323857
1231,1970176,92.25999999999998,772.14,1599,962,0.2,0.34276360273361206,0.20377585291862488,0.007295929,0.03935546875,9610,0.0003,0.002543370689090807,-0.07336512739711906,0.7205516205634922
1232,1972224,87.81,736.19,1599,963,0.2,0.2677783966064453,0.1926223784685135,0.007684638,0.0376953125,9620,0.0003,0.0005770313829998486,-0.07840553226415067,1.0322671373840422
1233,1974272,86.914,728.94,1600,964,0.2,0.7336671352386475,0.15038850903511047,0.0027740647,0.027734375,9630,0.0003,0.0011115270070149563,-0.0677741130173672,0.47392493216320875
1234,1976320,87.615,734.6,1601,965,0.2,0.14453613758087158,0.35292258858680725,0.0025636342,0.03251953125,9640,0.0003,-0.0025760809949133545,-0.07506545559735969,1.4068503520451485
1234,1978368,88.29899999999999,740.09,1602,966,0.2,-0.08449399471282959,0.49273377656936646,0.016191281,0.03134765625,9650,0.0003,0.0035563453107897657,-0.06268293791799806,0.598370332363993
1235,1980416,90.044,754.21,1603,967,0.2,0.23480010032653809,0.06646320968866348,0.007282638,0.03955078125,9660,0.0003,-0.0001686817755398806,-0.06070423095370643,0.44997055921703577
1236,1982464,88.66,743.07,1603,968,0.2,0.24484503269195557,1.2134089469909668,0.0023944462,0.03271484375,9670,0.0003,-0.0010390835625003092,-0.08127175975241699,1.6658512837253512
1236,1984512,88.891,745.02,1604,969,0.2,0.06232595443725586,0.0537521168589592,0.002703335,0.033544921875,9680,0.0003,0.0012351147524896078,-0.0660518502641935,0.6989884617039934
1237,1986560,89.435,749.47,1605,970,0.2,0.32750892639160156,0.21716739237308502,0.008885168,0.036328125,9690,0.0003,7.593670961796306e-05,-0.06502316847327165,0.8531679921550677
1238,1988608,89.435,749.47,1606,971,0.2,0.38791465759277344,0.923101544380188,0.0061827055,0.03935546875,9700,0.0003,-0.00030527745839208363,-0.07121623810380698,1.2888762616552412
1238,1990656,91.555,766.62,1606,972,0.2,-0.3488426208496094,0.046262916177511215,0.0073976894,0.036279296875,9710,0.0003,0.0025488032479188405,-0.05913776061497629,0.14599073416320607
1239,1992704,86.28399999999999,724.17,1607,973,0.2,0.028611958026885986,0.7017442584037781,0.0028756035,0.030126953125,9720,0.0003,-0.0012900391762741491,-0.06773002939880826,1.1554672742029652
1240,1994752,76.09,641.94,1608,974,0.2,0.10533469915390015,0.7453486919403076,0.0040117586,0.037158203125,9730,0.0003,-0.002132933483517263,-0.07409610945614986,1.8333157104905695
1240,1996800,72.841,615.75,1609,975,0.2,0.3362020254135132,1.294328212738037,0.0029286314,0.027197265625,9740,0.0003,0.00020221850281814112,-0.06985474042594433,1.211560632986948
1241,1998848,75.406,636.45,1610,976,0.2,0.22900372743606567,0.6757404208183289,0.0082383,0.02802734375,9750,0.0003,-0.0018693155114306137,-0.06911753398599103,0.9346022066194564
1242,2000896,77.59,654.06,1610,977,0.2,0.14460355043411255,0.29504045844078064,0.020973902,0.049609375,9760,0.0003,-0.002829606879822677,-0.08209347821539267,1.8131095959804953
1242,2002944,79.71999999999998,671.22,1611,978,0.2,-0.14174461364746094,0.36106786131858826,0.0038106027,0.03271484375,9770,0.0003,0.0036790320453292226,-0.06351106876973063,0.9736723154317588
1243,2004992,80.33399999999999,676.19,1612,979,0.2,0.20703256130218506,0.833884060382843,0.00418898,0.029736328125,9780,0.0003,-0.00026944325472868515,-0.07117694399203174,1.2760936269070953
1244,2007040,80.33399999999999,676.19,1613,980,0.2,0.131272554397583,0.3428768217563629,0.009682813,0.04443359375,9790,0.0003,-0.000639385576141649,-0.07516450539114886,0.9707497945521026
1244,2009088,84.439,709.32,1613,981,0.2,-0.30692362785339355,0.04006672650575638,0.0051841508,0.036376953125,9800,0.0003,0.0012627436095499433,-0.06591282610024791,0.11805497107561677
1245,2011136,85.933,721.38,1614,982,0.2,0.25852638483047485,0.17437416315078735,0.009796323,0.0353515625,9810,0.0003,0.000530196390900528,-0.05989343296969309,0.34909416795708237
1246,2013184,89.293,748.5,1615,983,0.2,0.06633561849594116,0.7313814759254456,0.0027099168,0.027294921875,9820,0.0003,0.0030963869929109935,-0.05651742479240056,0.5753877656417898
1247,2015232,90.417,757.58,1615,984,0.2,-0.02258932590484619,0.08226382732391357,0.006448601,0.0294921875,9830,0.0003,0.0022832060625660234,-0.06501135986763984,0.650215005967766
1247,2017280,94.04,786.79,1616,985,0.2,-0.09201657772064209,0.07700242102146149,0.0044679083,0.03408203125,9840,0.0003,0.0009124663618422346,-0.058741245383862405,0.5144126581959426
1248,2019328,95.79699999999998,800.94,1617,986,0.2,-0.07017326354980469,0.480488121509552,0.008914288,0.032080078125,9850,0.0003,0.001850712829582335,-0.05472357638645917,0.5988235936616547
1249,2021376,98.083,819.39,1618,987,0.2,0.20294642448425293,0.08305995166301727,0.007725556,0.02578125,9860,0.0003,-0.00019924780790461227,-0.05084160264814273,0.9826638760510832
1249,2023424,96.06700000000001,802.83,1618,988,0.2,0.07049012184143066,0.020516175776720047,0.0048984466,0.02890625,9870,0.0003,0.00038772420812165364,-0.06109489712398499,0.6424169120495208
1250,2025472,93.661,783.36,1619,989,0.2,0.009102702140808105,0.9884868264198303,0.002293225,0.02431640625,9880,0.0003,-0.0015788144039106556,-0.07566815524478443,2.7825720749795435
1251,2027520,93.82799999999999,784.67,1620,990,0.2,0.28145575523376465,0.476938933134079,0.003087592,0.028369140625,9890,0.0003,-0.0020604479403118605,-0.061585239297710356,1.4541380516253413
1252,2029568,95.883,801.26,1621,991,0.2,0.4567689299583435,0.09727459400892258,0.0059604696,0.0337890625,9900,0.0003,-0.00014348874756251462,-0.05429101152985823,0.47240281477570534
1252,2031616,96.399,805.43,1621,992,0.2,0.5826029777526855,0.0413002111017704,0.008209782,0.0345703125,9910,0.0003,0.0002155503818357829,-0.059110091719776395,0.4419510500505567
1253,2033664,100.03500000000003,834.77,1622,993,0.2,0.1314672827720642,0.07462330162525177,0.005156155,0.02978515625,9920,0.0003,-0.0001341694987786468,-0.06436369174043648,0.5697083349106833
1254,2035712,101.995,850.59,1623,994,0.2,0.5353160798549652,0.5823937654495239,0.0018771047,0.028759765625,9930,0.0003,-0.001731502410257235,-0.06751012557651848,1.2405986845493318
1254,2037760,103.698,864.38,1623,995,0.2,0.4231988787651062,0.09119879454374313,0.004701725,0.03427734375,9940,0.0003,-0.00011558523037820123,-0.057315093363285996,0.4297577647259459
1255,2039808,104.85900000000001,873.74,1624,996,0.2,0.039862871170043945,0.5664784908294678,0.005588551,0.033642578125,9950,0.0003,-0.0009420728994882666,-0.06859627186204306,1.0585535563295707
1256,2041856,105.10799999999999,875.69,1625,997,0.2,0.014338791370391846,0.29770970344543457,0.0035545907,0.039404296875,9960,0.0003,0.0003751531483430881,-0.07055055598611944,1.6077040592674166
1256,2043904,105.48299999999999,878.72,1626,998,0.2,0.11704766750335693,1.66340970993042,0.004701622,0.03095703125,9970,0.0003,-0.0025283121249231044,-0.07542254717554897,2.227608459163457
1257,2045952,105.34899999999999,877.65,1626,999,0.2,-0.0696253776550293,0.3537541925907135,0.00984448,0.037451171875,9980,0.0003,0.0023889295393018984,-0.07175161116756498,1.101653705071658
1258,2048000,108.06100000000002,899.55,1627,1000,0.2,0.21404755115509033,0.10864780843257904,0.0046171155,0.0353515625,9990,0.0003,-0.0014979058360040653,-0.0670446420146618,1.0032176988897845
1259,2050048,105.92200000000001,882.3,1627,1001,0.2,-0.4446650743484497,0.13518720865249634,0.008610235,0.031201171875,10000,0.0003,0.0011264689965173602,-0.05959401491563767,0.6013919125543907
1260,2052096,106.146,884.09,1628,1002,0.2,0.25265514850616455,0.22856128215789795,0.01298363,0.036669921875,10010,0.0003,0.0015168205933150602,-0.065056052361615,0.9782400406664238
1260,2054144,106.37799999999999,885.96,1629,1003,0.2,0.3424597382545471,1.270589828491211,0.002374829,0.030419921875,10020,0.0003,-0.0021545235264056827,-0.07511469522723928,1.5820496332831682
1261,2056192,104.06,867.28,1629,1004,0.2,0.4456981420516968,0.7164269685745239,0.0034267036,0.034326171875,10030,0.0003,-0.002156372768513393,-0.07421813299879432,1.2278038159478455
1262,2058240,103.92299999999999,866.18,1630,1005,0.2,0.14374995231628418,0.7835598587989807,0.003144375,0.028515625,10040,0.0003,0.0004493809217819944,-0.08129823599010706,1.9431109411641956
1262,2060288,103.87299999999999,865.77,1631,1006,0.2,0.14506655931472778,1.479480266571045,0.0026719046,0.024365234375,10050,0.0003,-0.0013128187016263836,-0.06574808699660935,1.4367737669032068
1263,2062336,104.13699999999999,867.87,1632,1007,0.2,0.29832327365875244,0.0843251422047615,0.009604938,0.036083984375,10060,0.0003,-0.0004234724670823198,-0.06749599275644869,0.6463210547110065
1264,2064384,104.90899999999999,874.15,1632,1008,0.2,0.20215684175491333,0.06752720475196838,0.009560585,0.031103515625,10070,0.0003,0.002739916385326069,-0.06866077926824801,0.5173058609245345
1265,2066432,104.48899999999999,870.67,1633,1009,0.2,0.4848695397377014,0.957129955291748,0.00795369,0.03330078125,10080,0.0003,-0.0010526100435527042,-0.06457149139605463,0.9041880363831296
1265,2068480,104.204,868.36,1634,1010,0.2,-0.09529697895050049,0.12384188175201416,0.016453374,0.04560546875,10090,0.0003,-0.001818499957153108,-0.08251688692253083,1.0485208086902276
1266,2070528,106.866,889.85,1634,1011,0.2,0.2924007177352905,0.6525415778160095,0.0029337015,0.02783203125,10100,0.0003,-0.00022781986081099603,-0.06083841717336327,1.2995693159289659
1267,2072576,103.97200000000001,866.49,1635,1012,0.2,0.07802468538284302,0.273914635181427,0.009511232,0.0404296875,10110,0.0003,0.001709170069079846,-0.07260818658978678,0.5804598619230091
1267,2074624,97.662,815.54,1636,1013,0.2,0.2450793981552124,0.3246130645275116,0.016124746,0.035400390625,10120,0.0003,-0.0017844954949396198,-0.07727968836552464,1.4052092655561865
1268,2076672,97.655,815.47,1637,1014,0.2,0.4676936864852905,0.9103291630744934,0.0046167155,0.0279296875,10130,0.0003,-0.0015324514504754915,-0.0801086678984575,2.353022488206625
1269,2078720,99.83800000000001,833.07,1637,1015,0.2,0.5282655954360962,0.16288171708583832,0.0046609724,0.03193359375,10140,0.0003,-0.00010817703732755036,-0.06903085439116693,0.921263154130429
1269,2080768,99.72399999999999,832.2,1638,1016,0.2,0.6440884172916412,0.07796464115381241,0.005842046,0.035791015625,10150,0.0003,0.0007774248129862827,-0.06582824707147665,0.3447013148339465
1270,2082816,98.27,820.45,1639,1017,0.2,0.5503504574298859,0.2743328809738159,0.0040489174,0.027294921875,10160,0.0003,2.937323588412255e-05,-0.07617987027624622,0.7193862866144627
1271,2084864,98.235,820.19,1639,1018,0.2,0.6485900282859802,0.16011399030685425,0.004725267,0.03251953125,10170,0.0003,-0.0006422039390599821,-0.06998910074180457,0.7072188664693385
1272,2086912,100.895,841.66,1640,1019,0.2,0.3717036843299866,0.7899438738822937,0.008208795,0.026318359375,10180,0.0003,-0.00033498720222269185,-0.07046642962959596,1.5364784637931734
1272,2088960,94.95100000000001,793.65,1641,1020,0.2,0.0836535096168518,0.22146593034267426,0.01673805,0.037451171875,10190,0.0003,0.002237097940815147,-0.06648373065690975,0.6305359464371577
1273,2091008,85.961,721.12,1641,1021,0.2,0.17759525775909424,0.22854024171829224,0.0038890196,0.021435546875,10200,0.0003,-0.0008311821176903323,-0.07888894631760195,1.4335717719979584
1274,2093056,84.51499999999999,709.45,1642,1022,0.2,0.6818906664848328,0.30387064814567566,0.005963579,0.032763671875,10210,0.0003,-0.0015966245717208948,-0.0669187011953909,1.256455098465085
1274,2095104,85.67599999999999,718.81,1643,1023,0.2,0.6460598707199097,1.2152999639511108,0.0052184872,0.039501953125,10220,0.0003,0.0022065963290515355,-0.0663979237084277,0.667710902960971
1275,2097152,87.36599999999999,732.47,1644,1024,0.2,0.21584922075271606,0.08914104104042053,0.009129533,0.045361328125,10230,0.0003,-0.0033879835362313317,-0.07146333697601222,0.8153991284780204
1276,2099200,87.36599999999999,732.47,1644,1025,0.2,0.11265218257904053,0.20176056027412415,0.005276748,0.02568359375,10240,0.0003,0.0007043301928206346,-0.06849520466639661,0.8529223232064396
1276,2101248,93.84800000000001,784.87,1645,1026,0.2,-0.32006537914276123,0.05746951699256897,0.0073634745,0.035693359375,10250,0.0003,0.003557613116572611,-0.05802627189550549,0.10240931620355695
1277,2103296,95.449,797.82,1646,1027,0.2,0.18112802505493164,0.5589696168899536,0.0046849595,0.0314453125,10260,0.0003,0.0017376765048538801,-0.06543581475270913,0.9662392299855128
1278,2105344,95.00000000000001,794.23,1646,1028,0.2,0.05010056495666504,0.19178779423236847,0.002977454,0.02939453125,10270,0.0003,0.0013251227959699464,-0.06338695843005553,0.6169491041800939
1279,2107392,98.45,822.07,1647,1029,0.2,0.3317379951477051,0.23554545640945435,0.004231,0.029345703125,10280,0.0003,0.00010752303605841008,-0.06673912587575614,0.5042549064673949
1279,2109440,97.01299999999999,810.49,1648,1030,0.2,0.10257482528686523,0.10977881401777267,0.004211451,0.026611328125,10290,0.0003,0.0011138147310703062,-0.06902705637621694,1.0493121777195484
1280,2111488,92.91900000000001,777.56,1649,1031,0.2,0.019419729709625244,0.19081558287143707,0.0032994472,0.031201171875,10300,0.0003,0.0008325258255354129,-0.06455019834975247,0.4576681283302605
1281,2113536,89.571,750.47,1649,1032,0.2,0.15076518058776855,0.9137300252914429,0.0069946023,0.03271484375,10310,0.0003,-0.003586465430271346,-0.08200641182484106,2.7549670241773128
1281,2115584,90.75,760.01,1650,1033,0.2,0.2124837040901184,0.4707217216491699,0.0027712744,0.022998046875,10320,0.0003,5.554289236897603e-05,-0.07542403648840264,1.4946204954758286
1282,2117632,90.75,760.01,1651,1034,0.2,0.2190731167793274,0.20537897944450378,0.0049791588,0.03505859375,10330,0.0003,-0.0015020436883787624,-0.0643113637692295,0.9215330965351314
1283,2119680,93.551,782.62,1651,1035,0.2,0.17224669456481934,0.011834811419248581,0.0062905084,0.03232421875,10340,0.0003,0.0018331283856241499,-0.06418116340064443,0.08641993527999148
1283,2121728,95.318,796.96,1652,1036,0.2,0.18729168176651,0.08266017585992813,0.008145328,0.033642578125,10350,0.0003,0.0013709524686419173,-0.06443070368259214,0.5827280058758333
1284,2123776,96.77400000000002,808.73,1653,1037,0.2,-0.0357208251953125,0.1289442777633667,0.0036056298,0.03603515625,10360,0.0003,-0.002465536671661539,-0.0750973102345597,1.9103373973630369
1285,2125824,96.77400000000002,808.73,1653,1038,0.2,0.02549988031387329,0.3785790205001831,0.0026583467,0.023388671875,10370,0.0003,0.001342503504565684,-0.06828425590065308,0.9235369512112811
1285,2127872,94.90800000000002,793.67,1654,1039,0.2,-0.25830936431884766,0.029537590220570564,0.030523477,0.0583984375,10380,0.0003,0.0034770501602906733,-0.08175281658186577,0.10756708369590343
1286,2129920,94.86200000000001,793.3,1655,1040,0.2,-0.06460785865783691,1.2976632118225098,0.011041064,0.045361328125,10390,0.0003,-0.004540228199039121,-0.09795237050857394,2.7945922764018176
1287,2131968,92.95099999999998,777.88,1656,1041,0.2,0.10953348875045776,0.20670625567436218,0.0076758186,0.03779296875,10400,0.0003,-0.003628698012471432,-0.08232225943356752,1.629005126049742
1287,2134016,92.34899999999999,773.03,1656,1042,0.2,0.28310513496398926,0.3409491181373596,0.0031937077,0.02216796875,10410,0.0003,-0.001430097954289522,-0.08361452051904053,1.7454912471584976
1288,2136064,92.93199999999999,777.69,1657,1043,0.2,0.2261662483215332,0.9092229604721069,0.016488185,0.033642578125,10420,0.0003,-0.0029096769023453815,-0.0750641611404717,0.8533954999409616
1289,2138112,92.32,772.83,1658,1044,0.2,0.25416749715805054,1.42937171459198,0.0028959683,0.034326171875,10430,0.0003,0.0020655779073422307,-0.08443512662197464,2.120709595363587
1289,2140160,87.74000000000002,735.85,1659,1045,0.2,0.14892011880874634,0.5255876183509827,0.003684848,0.031982421875,10440,0.0003,-0.0011553986434591935,-0.07918187201721594,1.322392716491595
1290,2142208,86.38300000000001,724.89,1659,1046,0.2,0.30752652883529663,0.990096390247345,0.005850408,0.042138671875,10450,0.0003,-0.0029320315414224753,-0.08242535293684342,1.3444204285740853
1291,2144256,85.77799999999999,720.01,1660,1047,0.2,0.18165254592895508,0.15855051577091217,0.0035128843,0.030810546875,10460,0.0003,0.0006020193926815409,-0.08085819613188505,1.3410724407993257
1292,2146304,88.67300000000002,743.38,1661,1048,0.2,0.38127952814102173,0.10188755393028259,0.006627128,0.04296875,10470,0.0003,-0.00039357865753117947,-0.07128648623474873,0.3900605585891753
1292,2148352,90.333,756.74,1661,1049,0.2,0.19154208898544312,0.056669361889362335,0.0052566375,0.032568359375,10480,0.0003,0.002110864423593739,-0.0683704386727186,0.5295340339420364
1293,2150400,91.89300000000001,769.28,1662,1050,0.2,0.13452935218811035,0.3102129399776459,0.006487306,0.040478515625,10490,0.0003,0.0004303666020859964,-0.06939915259717963,0.5028585057239979
1294,2152448,94.178,787.72,1663,1051,0.2,0.43826842308044434,0.5617181658744812,0.0029353613,0.03056640625,10500,0.0003,3.762185660889372e-05,-0.06590435444959439,1.0226024447241797
1294,2154496,94.178,787.72,1663,1052,0.2,0.5660161077976227,0.07839851081371307,0.012399495,0.02900390625,10510,0.0003,0.00014998148690210656,-0.06870223403675482,0.2866244535660371
1295,2156544,98.959,826.26,1664,1053,0.2,-0.19060659408569336,0.05263860896229744,0.013152221,0.06240234375,10520,0.0003,0.0010254473541863262,-0.09256587284617127,0.09394675348885358
1296,2158592,97.816,817.08,1665,1054,0.2,0.7323973476886749,0.10361408442258835,0.0024330195,0.039892578125,10530,0.0003,7.477374056179542e-05,-0.08199191055027769,0.5723276961361989
1297,2160640,94.374,789.32,1665,1055,0.2,0.02545452117919922,0.4216046929359436,0.0048556454,0.029296875,10540,0.0003,-0.0013179322144424078,-0.09544194327900186,1.6349691058509053
